"","profile_id","app_id","begin_date","end_date","amount","product","status","lodging_cnt","repayment_ratio","bad","can_be_bad","loan_num"
"6977",522821,361976,2019-03-23,2019-08-19,2000,"START_11","OVERDUE",4,2.44646,FALSE,TRUE,1
"6978",465572,363065,2019-03-23,2019-05-25,4000,"START_11","CLOSED",1,2.16206,FALSE,TRUE,2
"6979",368846,363319,2019-03-23,2019-04-20,3500,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"6980",442151,361933,2019-03-23,2019-04-12,1500,"START_11","CLOSED",0,1.072,FALSE,TRUE,2
"6981",524146,363021,2019-03-23,2019-05-03,3000,"START_11","OVERDUE",1,0.234,NA,TRUE,1
"6982",522687,362483,2019-03-23,2019-05-30,3000,"START_11","OVERDUE",2,0.72,NA,TRUE,1
"6983",523907,362839,2019-03-23,2019-04-06,1400,"START_11","CLOSED",0,1.18,FALSE,TRUE,1
"6984",441268,362588,2019-03-23,2019-04-08,900,"START_11","CLOSED",0,1.77584444444444,FALSE,TRUE,2
"6985",524836,363383,2019-03-23,2019-05-18,3000,"START_11","OVERDUE",1,1.21677,FALSE,TRUE,1
"6986",522547,361775,2019-03-23,2019-04-02,1400,"START_11","CLOSED",0,1.18,FALSE,TRUE,1
"6987",524142,363003,2019-03-23,2019-04-06,2000,"START_11","OVERDUE",0,0.75,NA,TRUE,1
"6988",524622,363269,2019-03-23,2019-05-02,1600,"START_11","CLOSED",1,1.468,FALSE,TRUE,1
"6989",522529,361756,2019-03-23,2019-05-31,3000,"START_11","OVERDUE",2,0.738,NA,TRUE,1
"6990",523125,362206,2019-03-23,2019-04-06,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"6991",54171,363527,2019-03-24,2019-04-21,3900,"START_11","CLOSED",0,1.486,FALSE,TRUE,3
"6992",102440,364587,2019-03-24,2019-09-26,1000,"START_11","CLOSED",6,4.168,FALSE,TRUE,1
"6993",525568,363964,2019-03-24,2019-05-03,3000,"START_11","CLOSED",2,1.50932,FALSE,TRUE,1
"6994",525911,364195,2019-03-24,2019-06-08,2000,"START_11","CLOSED",2,2.34835,FALSE,TRUE,1
"6995",439896,364020,2019-03-24,2019-04-21,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"6996",525573,364071,2019-03-24,2019-04-07,3000,"START_11","CLOSED",0,1.60738,FALSE,TRUE,1
"6997",327706,363650,2019-03-24,2019-04-21,900,"START_11","CLOSED",0,1.018,FALSE,TRUE,3
"6998",419364,363591,2019-03-24,2019-04-07,2000,"START_11","CLOSED",0,1.216,FALSE,TRUE,1
"6999",525875,364149,2019-03-24,2019-04-07,1300,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7000",525826,364143,2019-03-24,2019-04-07,3000,"START_11","CLOSED",0,1.96583666666667,FALSE,TRUE,1
"7001",496575,364617,2019-03-24,2019-04-07,500,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7002",378453,364029,2019-03-24,2019-05-17,1400,"START_11","CLOSED",1,2.50340714285714,FALSE,TRUE,3
"7003",329138,364517,2019-03-24,2019-04-07,900,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7004",181110,364560,2019-03-24,2019-04-21,4000,"START_11","CLOSED",0,1.522,FALSE,TRUE,4
"7005",47891,364222,2019-03-24,2019-04-14,4000,"START_11","CLOSED",0,1.378,FALSE,TRUE,10
"7006",176083,364300,2019-03-24,2019-04-08,1500,"START_11","CLOSED",0,1.27,FALSE,TRUE,2
"7007",524111,364087,2019-03-24,2019-04-07,2000,"START_11","CLOSED",0,1.288,FALSE,TRUE,1
"7008",371649,365329,2019-03-25,2019-05-22,3000,"START_11","OVERDUE",1,0.63308,NA,TRUE,1
"7009",529733,366714,2019-03-25,2019-04-04,3000,"START_11","CLOSED",0,1.09,FALSE,TRUE,1
"7010",528771,366078,2019-03-25,2019-05-06,3000,"START_11","OVERDUE",1,0.252,NA,TRUE,1
"7011",426394,365366,2019-03-25,2019-04-13,3500,"START_11","CLOSED",0,1.054,FALSE,TRUE,2
"7012",323452,365539,2019-03-25,2019-04-15,1200,"START_11","CLOSED",0,1.66666666666667,FALSE,TRUE,2
"7013",527845,366166,2019-03-25,2019-05-06,2500,"START_11","CLOSED",1,1.792,FALSE,TRUE,1
"7014",244862,366024,2019-03-25,2019-07-11,4000,"START_11","CLOSED",3,2.94794,FALSE,TRUE,3
"7015",528976,366241,2019-03-25,2019-05-21,3000,"START_11","CLOSED",2,3.67788666666667,FALSE,TRUE,1
"7016",232094,365392,2019-03-25,2019-04-18,1400,"START_11","CLOSED",0,1.072,FALSE,TRUE,2
"7017",353730,366326,2019-03-25,2019-04-08,2000,"START_11","CLOSED",0,1.036,FALSE,TRUE,1
"7018",529023,366287,2019-03-25,2019-04-08,3000,"START_11","CLOSED",0,1.234,FALSE,TRUE,1
"7019",527644,365295,2019-03-25,2019-04-08,1000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7020",528521,365983,2019-03-25,2019-04-08,1600,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7021",528960,366217,2019-03-25,2019-06-01,3000,"START_11","OVERDUE",2,0.72,NA,TRUE,1
"7022",389650,366669,2019-03-25,2019-03-31,500,"START_11","CLOSED",0,1.0108,FALSE,TRUE,1
"7023",394282,366469,2019-03-25,2019-04-04,1400,"START_11","CLOSED",0,2.278,FALSE,TRUE,1
"7024",117351,365401,2019-03-25,2019-04-04,1000,"START_11","CLOSED",0,1.036,FALSE,TRUE,4
"7025",307262,366427,2019-03-25,2019-04-08,1600,"START_11","CLOSED",0,1.126,FALSE,TRUE,1
"7026",420536,365176,2019-03-25,2019-05-14,3200,"START_11","CLOSED",1,1.864,FALSE,TRUE,2
"7027",476848,367070,2019-03-26,2019-04-16,4000,"START_11","CLOSED",0,1.306,FALSE,TRUE,2
"7028",532690,368813,2019-03-26,2019-04-09,3000,"START_11","CLOSED",0,2.87098,FALSE,TRUE,1
"7029",532665,368781,2019-03-26,2019-05-03,2300,"START_11","CLOSED",1,1.432,FALSE,TRUE,1
"7030",491493,368052,2019-03-26,2019-04-16,4000,"START_11","CLOSED",0,1.324,FALSE,TRUE,2
"7031",397114,368141,2019-03-26,2019-04-10,1500,"START_11","CLOSED",0,1.57516666666667,FALSE,TRUE,2
"7032",531381,367912,2019-03-26,2019-04-09,3000,"START_11","CLOSED",0,1.252,FALSE,TRUE,1
"7033",532760,368848,2019-03-26,2019-07-25,3000,"START_11","CLOSED",5,4.67282,FALSE,TRUE,1
"7034",369200,366926,2019-03-26,2019-04-10,4000,"START_11","CLOSED",0,2.75765,FALSE,TRUE,2
"7035",71324,368897,2019-03-26,2019-08-24,4000,"START_11","OVERDUE",4,2.22967,FALSE,TRUE,2
"7036",530841,367522,2019-03-26,2019-04-09,3000,"START_11","CLOSED",0,1.216,FALSE,TRUE,1
"7037",419823,368379,2019-03-26,2019-04-05,500,"START_11","CLOSED",0,1.18,FALSE,TRUE,2
"7038",532192,368487,2019-03-26,2019-04-05,1000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7039",478865,367936,2019-03-26,2019-08-10,2500,"START_11","CLOSED",4,3.016,FALSE,TRUE,2
"7040",480625,367355,2019-03-26,2019-06-17,4000,"START_11","CLOSED",2,2.494,FALSE,TRUE,2
"7041",530855,367563,2019-03-26,2019-05-07,1400,"START_11","OVERDUE",1,0.27,NA,TRUE,1
"7042",485241,367601,2019-03-26,2019-04-23,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7043",530505,367322,2019-03-26,2019-06-17,3000,"START_11","CLOSED",3,2.47015666666667,FALSE,TRUE,1
"7044",530550,367508,2019-03-26,2019-04-09,1500,"START_11","CLOSED",0,1.036,FALSE,TRUE,1
"7045",389965,367822,2019-03-26,2019-04-23,4000,"START_11","CLOSED",0,1.90146,FALSE,TRUE,2
"7046",215116,367096,2019-03-26,2019-05-19,3000,"START_11","CLOSED",1,3.21237,FALSE,TRUE,4
"7047",531650,368111,2019-03-26,2019-07-13,3000,"START_11","OVERDUE",3,1.71505,FALSE,TRUE,1
"7048",472407,367200,2019-03-26,2019-04-09,2500,"START_11","CLOSED",0,1.27,FALSE,TRUE,1
"7049",319294,367390,2019-03-26,2019-04-23,4000,"START_11","OVERDUE",0,0,TRUE,TRUE,4
"7050",462218,367228,2019-03-26,2019-04-23,4000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7051",377663,367612,2019-03-26,2019-04-21,4000,"START_11","CLOSED",1,1.504,FALSE,TRUE,3
"7052",361719,368876,2019-03-26,2019-04-23,500,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7053",255254,367645,2019-03-26,2019-04-15,1500,"START_11","CLOSED",0,1.36,FALSE,TRUE,3
"7054",342076,367533,2019-03-26,2019-04-23,3100,"START_11","OVERDUE",0,0,TRUE,TRUE,3
"7055",425586,367384,2019-03-26,2019-04-23,1500,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7056",379407,367105,2019-03-26,2019-04-23,4000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7057",402338,367810,2019-03-26,2019-03-29,500,"START_11","CLOSED",0,1.072,FALSE,TRUE,3
"7058",532519,368671,2019-03-26,2019-07-23,3000,"START_11","OVERDUE",4,1.66141333333333,FALSE,TRUE,1
"7059",531428,367942,2019-03-26,2019-04-09,3000,"START_11","CLOSED",0,1.234,FALSE,TRUE,1
"7060",365970,368253,2019-03-26,2019-06-18,3600,"START_11","CLOSED",1,2.85794444444444,FALSE,TRUE,4
"7061",533710,369943,2019-03-27,2019-05-10,3000,"START_11","CLOSED",1,1.774,FALSE,TRUE,1
"7062",534372,369876,2019-03-27,2019-06-05,2800,"START_11","CLOSED",2,2.36585,FALSE,TRUE,1
"7063",536114,371078,2019-03-27,2019-06-04,3000,"START_11","CLOSED",2,3.25566666666667,FALSE,TRUE,1
"7064",533794,369597,2019-03-27,2019-04-10,1800,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7065",534365,369955,2019-03-27,2019-04-10,700,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7066",135359,370520,2019-03-27,2019-04-28,4000,"START_11","CLOSED",1,1.396,FALSE,TRUE,9
"7067",534519,370039,2019-03-27,2019-08-06,2200,"START_11","CLOSED",4,4.00823181818182,FALSE,TRUE,1
"7068",534409,369922,2019-03-27,2019-04-10,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7069",224959,369974,2019-03-27,2019-04-24,1000,"START_11","CLOSED",0,1.09,FALSE,TRUE,3
"7070",488998,369327,2019-03-27,2019-04-09,4000,"START_11","OVERDUE",0,0.275,NA,TRUE,2
"7071",287806,370402,2019-03-27,2019-04-24,4000,"START_11","CLOSED",0,2.90176,FALSE,TRUE,2
"7072",104478,369545,2019-03-27,2019-04-24,4000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7073",533071,369091,2019-03-27,2019-04-29,2000,"START_11","OVERDUE",3,0.504,NA,TRUE,1
"7074",501561,368936,2019-03-27,2019-06-18,2500,"START_11","CLOSED",2,2.152,FALSE,TRUE,2
"7075",534853,370237,2019-03-27,2019-05-07,2000,"START_11","CLOSED",1,1.27,FALSE,TRUE,1
"7076",534381,369887,2019-03-27,2019-06-08,3000,"START_11","CLOSED",2,2.79288,FALSE,TRUE,1
"7077",534991,370889,2019-03-27,2019-04-06,1400,"START_11","CLOSED",0,1.09,FALSE,TRUE,1
"7078",533222,369221,2019-03-27,2019-04-10,1000,"START_11","CLOSED",0,1.216,FALSE,TRUE,1
"7079",469720,370255,2019-03-27,2019-04-18,4000,"START_11","CLOSED",0,1.216,FALSE,TRUE,2
"7080",39425,369362,2019-03-27,2019-04-22,4000,"START_11","CLOSED",0,1.75,FALSE,TRUE,2
"7081",535406,370639,2019-03-27,2019-04-10,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7082",81582,370656,2019-03-27,2019-04-24,4000,"START_11","CLOSED",0,1.522,FALSE,TRUE,2
"7083",391437,369379,2019-03-27,2019-04-17,4000,"START_11","CLOSED",0,1.252,FALSE,TRUE,3
"7084",535135,370375,2019-03-27,2019-04-10,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7085",394051,369998,2019-03-27,2019-04-16,4000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7086",209553,370899,2019-03-27,2019-04-22,3300,"START_11","CLOSED",0,1.504,FALSE,TRUE,3
"7087",535264,370445,2019-03-27,2019-04-10,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7088",535880,370884,2019-03-27,2019-04-09,1300,"START_11","CLOSED",0,1.072,FALSE,TRUE,1
"7089",488693,370861,2019-03-27,2019-04-24,4000,"START_11","CLOSED",0,1.234,FALSE,TRUE,2
"7090",535308,370552,2019-03-27,2019-04-10,3000,"START_11","CLOSED",0,1.63308,FALSE,TRUE,1
"7091",288985,370391,2019-03-27,2019-04-24,4000,"START_11","OVERDUE",0,0,TRUE,TRUE,3
"7092",379009,368866,2019-03-27,2019-04-10,1500,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7093",487916,369799,2019-03-27,2019-04-10,1000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7094",173590,370998,2019-03-27,2019-04-24,500,"START_11","CLOSED",0,1.486,FALSE,TRUE,3
"7095",396373,369685,2019-03-27,2019-06-18,4000,"START_11","OVERDUE",2,1.19,FALSE,TRUE,2
"7096",539856,373748,2019-03-28,2019-04-11,2800,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7097",536436,371314,2019-03-28,2019-04-08,3000,"START_11","CLOSED",0,1.198,FALSE,TRUE,1
"7098",539822,373718,2019-03-28,2019-04-07,500,"START_11","CLOSED",0,1.054,FALSE,TRUE,1
"7099",327706,371580,2019-03-28,2019-04-25,1600,"START_11","CLOSED",0,1.126,FALSE,TRUE,4
"7100",537157,371783,2019-03-28,2019-04-11,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7101",500960,372193,2019-03-28,2019-04-25,2000,"START_11","CLOSED",0,3.085,FALSE,TRUE,2
"7102",539240,373406,2019-03-28,2019-04-11,1000,"START_11","CLOSED",0,1.234,FALSE,TRUE,1
"7103",87589,373156,2019-03-28,2019-04-04,1400,"START_11","CLOSED",0,1.072,FALSE,TRUE,5
"7104",454995,373140,2019-03-28,2019-06-22,1000,"START_11","OVERDUE",2,1.044,FALSE,TRUE,2
"7105",536385,371268,2019-03-28,2019-04-07,1500,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7106",403765,371190,2019-03-28,2019-04-25,4000,"START_11","CLOSED",0,1.63591,FALSE,TRUE,2
"7107",536142,372949,2019-03-28,2019-04-11,3000,"START_11","CLOSED",0,1.126,FALSE,TRUE,1
"7108",474096,373295,2019-03-28,2019-04-21,3800,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7109",448042,373397,2019-03-28,2019-08-23,4000,"START_11","CLOSED",4,3.56772,FALSE,TRUE,2
"7110",536889,371731,2019-03-28,2019-04-11,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7111",456898,371512,2019-03-28,2019-04-25,4000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7112",350916,371594,2019-03-28,2019-06-10,3000,"START_11","CLOSED",2,3.44585,FALSE,TRUE,1
"7113",539886,373770,2019-03-28,2019-05-11,1500,"START_11","OVERDUE",2,0.504,NA,TRUE,1
"7114",511151,371877,2019-03-28,2019-04-20,2500,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7115",448725,373789,2019-03-28,2019-04-28,4000,"START_11","CLOSED",1,1.61616,FALSE,TRUE,2
"7116",362285,371750,2019-03-28,2019-05-09,3000,"START_11","OVERDUE",1,0.252,NA,TRUE,1
"7117",443402,371656,2019-03-28,2019-04-25,3000,"START_11","CLOSED",0,1.58388,FALSE,TRUE,2
"7118",539843,373737,2019-03-28,2019-04-07,2500,"START_11","CLOSED",0,1.162,FALSE,TRUE,1
"7119",539851,373783,2019-03-28,2019-04-04,500,"START_11","CLOSED",0,2.63338,FALSE,TRUE,1
"7120",537844,372471,2019-03-28,2019-04-11,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7121",536536,371375,2019-03-28,2019-09-06,1500,"START_11","CLOSED",4,3.63794,FALSE,TRUE,1
"7122",480209,372553,2019-03-28,2019-11-10,4000,"START_11","CLOSED",7,4.5092275,FALSE,TRUE,2
"7123",542037,375353,2019-03-29,2019-04-18,1600,"START_11","CLOSED",1,1.5362,FALSE,TRUE,1
"7124",9847,373827,2019-03-29,2019-04-12,1900,"START_11","CLOSED",0,1.27,FALSE,TRUE,1
"7125",541048,374882,2019-03-29,2019-05-10,3000,"START_11","CLOSED",1,1.91406,FALSE,TRUE,1
"7126",72273,374329,2019-03-29,2019-04-18,1000,"START_11","CLOSED",0,1.306,FALSE,TRUE,2
"7127",541865,375241,2019-03-29,2019-04-12,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7128",541316,374940,2019-03-29,2019-04-08,1500,"START_11","CLOSED",0,1.162,FALSE,TRUE,1
"7129",442151,373950,2019-03-29,2019-04-13,2000,"START_11","CLOSED",0,1.27145,FALSE,TRUE,3
"7130",212239,375219,2019-03-29,2019-04-26,4000,"START_11","OVERDUE",0,0,TRUE,TRUE,3
"7131",213412,373932,2019-03-29,2019-04-26,500,"START_11","CLOSED",0,1.018,FALSE,TRUE,2
"7132",506554,375825,2019-03-29,2019-04-18,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7133",542138,375429,2019-03-29,2019-04-12,3000,"START_11","CLOSED",0,1.252,FALSE,TRUE,1
"7134",540174,374040,2019-03-29,2019-04-08,1400,"START_11","CLOSED",0,1.144,FALSE,TRUE,1
"7135",126674,374859,2019-03-29,2019-04-26,4000,"START_11","OVERDUE",0,0,TRUE,TRUE,3
"7136",371772,375906,2019-03-30,2019-06-16,1100,"START_11","CLOSED",2,1.94136363636364,FALSE,TRUE,2
"7137",516750,376276,2019-03-30,2019-05-19,4000,"START_11","OVERDUE",1,0.45,NA,TRUE,2
"7138",426394,377092,2019-03-30,2019-04-27,4000,"START_11","CLOSED",0,1.71463,FALSE,TRUE,3
"7139",521701,376224,2019-03-30,2019-04-13,1500,"START_11","CLOSED",0,1.38013333333333,FALSE,TRUE,1
"7140",152769,376197,2019-03-30,2019-04-19,700,"START_11","OVERDUE",0,0,TRUE,TRUE,5
"7141",442055,375972,2019-03-30,2019-04-27,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7142",420133,376097,2019-03-30,2019-04-27,2100,"START_11","CLOSED",0,1.504,FALSE,TRUE,2
"7143",326668,376303,2019-03-30,2019-04-24,3000,"START_11","CLOSED",0,1.45,FALSE,TRUE,2
"7144",61183,376493,2019-03-30,2019-05-18,1200,"START_11","CLOSED",1,2.01390833333333,FALSE,TRUE,7
"7145",413693,376911,2019-03-30,2019-05-13,3000,"START_11","OVERDUE",1,0.306,NA,TRUE,1
"7146",397480,376191,2019-03-30,2019-05-24,4000,"START_11","CLOSED",1,2.52361,FALSE,TRUE,2
"7147",458589,376142,2019-03-30,2019-04-25,4000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7148",544243,376870,2019-03-30,2019-04-13,3000,"START_11","CLOSED",0,1.162,FALSE,TRUE,1
"7149",544702,377199,2019-03-30,2019-04-13,1400,"START_11","OVERDUE",0,1,FALSE,TRUE,1
"7150",530550,376772,2019-03-30,2019-04-27,1500,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7151",544470,377029,2019-03-30,2019-04-13,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7152",303164,376413,2019-03-30,2019-05-22,4000,"START_11","CLOSED",1,2.15511,FALSE,TRUE,3
"7153",538947,376179,2019-03-30,2019-04-13,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7154",545276,377589,2019-03-31,2019-05-08,2000,"START_11","OVERDUE",1,0.18,NA,TRUE,1
"7155",545875,378006,2019-03-31,2019-04-14,3000,"START_11","CLOSED",0,1.216,FALSE,TRUE,1
"7156",545692,377846,2019-03-31,2019-04-14,3000,"START_11","CLOSED",0,1.216,FALSE,TRUE,1
"7157",381455,377783,2019-03-31,2019-06-24,4000,"START_11","CLOSED",2,2.188,FALSE,TRUE,3
"7158",538425,377360,2019-03-31,2019-04-14,1000,"START_11","CLOSED",0,1.234,FALSE,TRUE,1
"7159",546181,378287,2019-03-31,2019-04-14,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7160",545425,377646,2019-03-31,2019-04-10,3000,"START_11","CLOSED",0,1.162,FALSE,TRUE,1
"7161",463988,378396,2019-03-31,2019-04-28,4000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7162",402151,378090,2019-03-31,2019-06-16,3000,"START_11","OVERDUE",3,0.954,FALSE,TRUE,1
"7163",522495,378335,2019-03-31,2019-05-14,3100,"START_11","OVERDUE",1,1.62540322580645,FALSE,TRUE,2
"7164",365849,377651,2019-03-31,2019-04-26,3000,"START_11","OVERDUE",0,0.933333333333333,FALSE,TRUE,4
"7165",290617,377523,2019-03-31,2019-04-20,4000,"START_11","CLOSED",0,1.378,FALSE,TRUE,3
"7166",545451,377666,2019-03-31,2019-05-10,3000,"START_11","OVERDUE",1,0.216,NA,TRUE,1
"7167",232412,377923,2019-03-31,2019-04-14,3000,"START_11","CLOSED",0,1.234,FALSE,TRUE,2
"7168",194455,377879,2019-03-31,2019-04-14,4000,"START_11","CLOSED",0,1.018,FALSE,TRUE,2
"7169",536589,378798,2019-04-01,2019-04-11,3000,"START_11","CLOSED",0,1.144,FALSE,TRUE,1
"7170",548399,380018,2019-04-01,2019-04-11,1400,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7171",547818,380156,2019-04-01,2019-04-11,500,"START_11","CLOSED",0,1.09,FALSE,TRUE,1
"7172",499990,379941,2019-04-01,2019-04-29,4000,"START_11","CLOSED",0,1.84763,FALSE,TRUE,2
"7173",547187,379102,2019-04-01,2019-04-15,3000,"START_11","CLOSED",0,1.216,FALSE,TRUE,1
"7174",547502,379370,2019-04-01,2019-04-15,3000,"START_11","CLOSED",0,1.216,FALSE,TRUE,1
"7175",548059,379757,2019-04-01,2019-04-15,3000,"START_11","CLOSED",0,1.036,FALSE,TRUE,1
"7176",154255,379400,2019-04-01,2019-06-20,4000,"START_11","CLOSED",2,3.09802,FALSE,TRUE,3
"7177",548051,379761,2019-04-01,2019-04-15,3000,"START_11","CLOSED",0,2.87098,FALSE,TRUE,1
"7178",547272,379176,2019-04-01,2019-04-29,3000,"START_11","OVERDUE",1,0.252,NA,TRUE,1
"7179",547166,379330,2019-04-01,2019-04-15,3000,"START_11","CLOSED",0,1.126,FALSE,TRUE,1
"7180",352187,379215,2019-04-01,2019-04-15,2000,"START_11","CLOSED",0,1.234,FALSE,TRUE,1
"7181",298613,379951,2019-04-01,2019-04-21,500,"START_11","CLOSED",0,1.64372,FALSE,TRUE,4
"7182",332258,379780,2019-04-01,2019-04-15,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7183",548128,379829,2019-04-01,2019-04-15,2000,"START_11","CLOSED",0,2.87098,FALSE,TRUE,1
"7184",514913,382555,2019-04-02,2019-04-30,2000,"START_11","CLOSED",0,2.87165,FALSE,TRUE,2
"7185",550172,381376,2019-04-02,2019-04-10,1000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7186",524798,381078,2019-04-02,2019-04-12,1000,"START_11","CLOSED",0,1.054,FALSE,TRUE,1
"7187",536195,382687,2019-04-02,2019-04-12,500,"START_11","CLOSED",0,1.234,FALSE,TRUE,1
"7188",115598,381346,2019-04-02,2019-04-12,1400,"START_11","CLOSED",0,1.162,FALSE,TRUE,4
"7189",549127,380608,2019-04-02,2019-04-27,1500,"START_11","OVERDUE",1,0.27,NA,TRUE,1
"7190",549026,380446,2019-04-02,2019-05-14,1100,"START_11","CLOSED",1,1.71881818181818,FALSE,TRUE,1
"7191",353358,382276,2019-04-02,2019-04-16,1000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7192",552281,382745,2019-04-02,2019-05-25,3000,"START_11","OVERDUE",2,1.12999666666667,FALSE,TRUE,1
"7193",52330,382364,2019-04-02,2019-05-15,500,"START_11","CLOSED",2,1.75808,FALSE,TRUE,4
"7194",513562,380426,2019-04-02,2019-04-30,700,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7195",310088,382752,2019-04-02,2019-04-18,600,"START_11","CLOSED",0,1.324,FALSE,TRUE,3
"7196",487680,382393,2019-04-02,2019-04-30,2000,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7197",196535,381050,2019-04-02,2019-04-12,500,"START_11","OVERDUE",0,0,TRUE,TRUE,4
"7198",514117,381109,2019-04-02,2019-05-25,4000,"START_11","CLOSED",1,1.45,FALSE,TRUE,2
"7199",357869,381003,2019-04-02,2019-04-12,600,"START_11","CLOSED",0,1.234,FALSE,TRUE,2
"7200",549450,380775,2019-04-02,2019-06-14,1400,"START_11","OVERDUE",3,0.86075,NA,TRUE,1
"7201",551014,381971,2019-04-02,2019-04-12,1400,"START_11","CLOSED",0,1.162,FALSE,TRUE,1
"7202",412900,381848,2019-04-02,2019-04-22,1000,"START_11","CLOSED",0,1.144,FALSE,TRUE,2
"7203",539822,380679,2019-04-02,2019-04-12,500,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7204",105997,381364,2019-04-02,2019-04-17,4000,"START_11","CLOSED",0,1.27,FALSE,TRUE,8
"7205",457089,382044,2019-04-02,2019-04-30,500,"START_11","CLOSED",0,1.8209,FALSE,TRUE,2
"7206",551732,382379,2019-04-02,2019-04-16,2000,"START_11","CLOSED",0,1.162,FALSE,TRUE,1
"7207",549459,380798,2019-04-02,2019-04-16,3000,"START_11","OVERDUE",0,0,TRUE,TRUE,1
"7208",366195,382037,2019-04-02,2019-04-30,1500,"START_11","CLOSED",0,1.144,FALSE,TRUE,3
"7209",495205,380769,2019-04-02,2019-04-12,2000,"START_11","OVERDUE",0,0.18,NA,TRUE,2
"7210",543691,381966,2019-04-02,2019-04-16,3000,"START_11","CLOSED",0,1.48023,FALSE,TRUE,1
"7211",501024,382520,2019-04-02,2019-04-26,2500,"START_11","OVERDUE",0,0,TRUE,TRUE,2
"7212",549872,381140,2019-04-02,2019-04-12,1500,"START_11","CLOSED",0,1.144,FALSE,TRUE,1
"7213",539114,382609,2019-04-02,2019-04-16,700,"START_11","CLOSED",0,2.87101428571429,FALSE,TRUE,1
"7214",471338,384024,2019-04-03,2019-05-22,2700,"START_11","OVERDUE",2,1.08972592592593,FALSE,TRUE,1
"7215",161087,384862,2019-04-03,2019-05-01,1600,"START_11","CLOSED",0,1.342,FALSE,TRUE,5
"7216",555316,384974,2019-04-03,2019-04-18,1500,"START_11","CLOSED",1,1.252,FALSE,TRUE,1
"7217",462515,383380,2019-04-03,2019-04-15,4000,"START_11","OVERDUE",0,0,TRUE,TRUE,3
"7218",476611,383123,2019-04-03,2019-05-13,1000,"START_11","CLOSED",1,1.666,FALSE,TRUE,1
"7219",554427,384267,2019-04-03,2019-04-17,1400,"START_11","CLOSED",0,1.45507142857143,FALSE,TRUE,1
"7220",555415,385060,2019-04-03,2019-04-13,1400,"START_11","CLOSED",0,1.28260714285714,FALSE,TRUE,1
"7221",224959,383644,2019-04-03,2019-05-01,2000,"START_11","CLOSED",0,1.63591,FALSE,TRUE,4
"7222",554296,384204,2019-04-03,2019-06-13,3000,"START_11","OVERDUE",2,0.774,NA,TRUE,1
"7223",554203,384115,2019-04-03,2019-05-20,3000,"START_11","OVERDUE",1,0.35533,NA,TRUE,1
"7224",555111,385005,2019-04-03,2019-04-06,3000,"START_11","CLOSED",0,1.13163,FALSE,TRUE,1
